temp,L,p
1.0340261323478324,1000.0,0.4
1.154873587889078,1000.0,0.4
1.0457255120002664,1000.0,0.4
0.9931336704231045,1000.0,0.4
0.7782209615041076,1000.0,0.4
1.248248053293593,1000.0,0.4
1.0701071618192124,1000.0,0.4
1.0687810419778505,1000.0,0.4
0.9629975741536201,1000.0,0.4
1.1741543928207787,1000.0,0.4
0.949526192494583,1000.0,0.4
1.1319799750883601,1000.0,0.4
1.3572054026701248,1000.0,0.4
1.2372581001385334,1000.0,0.4
0.8483475947494633,1000.0,0.4
1.0529435812332242,1000.0,0.4
1.1687706016596322,1000.0,0.4
1.1965432670226819,1000.0,0.4
1.1547145529527945,1000.0,0.4
1.0517359932016508,1000.0,0.4
1.1325987748114548,1000.0,0.4
1.073440489107953,1000.0,0.4
1.0593609994421813,1000.0,0.4
1.1288587235871739,1000.0,0.4
1.0116995972580067,1000.0,0.4
1.2121992992906379,1000.0,0.4
1.0782297030466894,1000.0,0.4
1.0091922238731952,1000.0,0.4
1.16016733324745,1000.0,0.4
0.897872688733635,1000.0,0.4
1.0069676952636484,1000.0,0.4
1.1973536902993471,1000.0,0.4
0.9522996293056023,1000.0,0.4
1.14964100993578,1000.0,0.4
1.118405738462152,1000.0,0.4
0.9947228627442569,1000.0,0.4
1.2219037260400323,1000.0,0.4
0.7586009841301592,1000.0,0.4
0.8114024341909862,1000.0,0.4
1.1767987000713191,1000.0,0.4
0.8387985064468658,1000.0,0.4
1.3455447028381566,1000.0,0.4
1.0412661560746932,1000.0,0.4
1.2179998653803024,1000.0,0.4
1.0613195733749656,1000.0,0.4
0.8171058507774571,1000.0,0.4
0.8906547095103895,1000.0,0.4
1.1165822453951277,1000.0,0.4
0.8944152477158975,1000.0,0.4
1.2061456948468299,1000.0,0.4
1.028288313300443,1000.0,0.4
1.2659354551143551,1000.0,0.4
0.9051531609991482,1000.0,0.4
1.013160860747874,1000.0,0.4
1.1107212190083708,1000.0,0.4
1.0616330642566416,1000.0,0.4
1.0588140189887458,1000.0,0.4
1.1543863712345535,1000.0,0.4
1.1078945913303075,1000.0,0.4
1.0550290718036206,1000.0,0.4
1.129845327028472,1000.0,0.4
0.9806317235023665,1000.0,0.4
1.0604470351626343,1000.0,0.4
0.9878009728953093,1000.0,0.4
1.1192302893459252,1000.0,0.4
1.1023754710145506,1000.0,0.4
1.0603701156631844,1000.0,0.4
1.122357292105651,1000.0,0.4
1.0871799960180162,1000.0,0.4
0.9834832441990673,1000.0,0.4
1.1038999152124025,1000.0,0.4
0.9154282779226137,1000.0,0.4
1.159230795833486,1000.0,0.4
1.0530675778531542,1000.0,0.4
1.3037387513721161,1000.0,0.4
0.6318645699008602,1000.0,0.4
0.9864660470148809,1000.0,0.4
0.8110039165083133,1000.0,0.4
1.1356276992183376,1000.0,0.4
0.9148100480326057,1000.0,0.4
1.114435224234756,1000.0,0.4
1.1729028500954894,1000.0,0.4
1.2424368085367872,1000.0,0.4
1.0802876809835362,1000.0,0.4
1.226237524271372,1000.0,0.4
1.1436026169450217,1000.0,0.4
0.9093417070002405,1000.0,0.4
0.9940269438775164,1000.0,0.4
1.162987802704798,1000.0,0.4
1.064372476831882,1000.0,0.4
0.768971692633756,1000.0,0.4
0.7635455389305718,1000.0,0.4
1.0537592501049897,1000.0,0.4
0.9443680364961711,1000.0,0.4
1.1928847822424893,1000.0,0.4
1.1118541856819835,1000.0,0.4
0.8720794706221451,1000.0,0.4
0.9667171040233086,1000.0,0.4
1.1881099847543515,1000.0,0.4
1.0323392459563812,1000.0,0.4
1.20943310132085,1000.0,0.4
1.12475409353788,1000.0,0.4
1.1959239053504986,1000.0,0.4
0.972937965457986,1000.0,0.4
1.0655207987296464,1000.0,0.4
1.1082478553511161,1000.0,0.4
1.003327744067421,1000.0,0.4
1.0928445151824218,1000.0,0.4
1.1854034076206965,1000.0,0.4
0.9698640626409378,1000.0,0.4
0.89540857558676,1000.0,0.4
1.0916073640730943,1000.0,0.4
1.0721569582543482,1000.0,0.4
1.2314107792256548,1000.0,0.4
1.2329768268723544,1000.0,0.4
1.0941098032404153,1000.0,0.4
1.0861476639597016,1000.0,0.4
0.9695454039981767,1000.0,0.4
0.9237371910280422,1000.0,0.4
1.159849362275306,1000.0,0.4
1.1927036808936329,1000.0,0.4
1.0221734998718894,1000.0,0.4
0.7687226420110391,1000.0,0.4
1.1025590459228305,1000.0,0.4
0.9724167631375082,1000.0,0.4
1.2391771652326038,1000.0,0.4
1.1644053605062137,1000.0,0.4
1.0011901955549931,1000.0,0.4
1.0827069691344255,1000.0,0.4
1.0180150118176308,1000.0,0.4
1.1753046414949786,1000.0,0.4
1.1579343288633004,1000.0,0.4
1.1857395603702159,1000.0,0.4
1.2008384869248723,1000.0,0.4
1.2263889507526091,1000.0,0.4
1.0338490130824385,1000.0,0.4
1.0213654713649576,1000.0,0.4
1.0594010755264696,1000.0,0.4
1.2217845147554593,1000.0,0.4
1.3346480096307063,1000.0,0.4
1.1143232864893098,1000.0,0.4
0.9427086935058618,1000.0,0.4
0.8646972262532894,1000.0,0.4
0.9220911665444246,1000.0,0.4
0.6449680677958154,1000.0,0.4
1.1733979506082999,1000.0,0.4
0.8645053690375613,1000.0,0.4
0.9445157086827015,1000.0,0.4
1.2130538535695985,1000.0,0.4
1.2647723987487778,1000.0,0.4
0.8926489952457094,1000.0,0.4
1.1468112721685935,1000.0,0.4
1.004585262848145,1000.0,0.4
0.9612924727506156,1000.0,0.4
1.1912114863310792,1000.0,0.4
1.1676274168896954,1000.0,0.4
1.100163260274659,1000.0,0.4
1.0756880637184194,1000.0,0.4
0.9930162195769842,1000.0,0.4
1.2489154833884573,1000.0,0.4
1.1798594181466944,1000.0,0.4
1.1441925849782166,1000.0,0.4
1.1029420827094367,1000.0,0.4
1.0457773427183625,1000.0,0.4
1.1448612552185875,1000.0,0.4
1.161841228198804,1000.0,0.4
0.8690673103972909,1000.0,0.4
1.0670715897423577,1000.0,0.4
0.8522721796405146,1000.0,0.4
1.1259158228397284,1000.0,0.4
1.0461761830772587,1000.0,0.4
1.101701460281213,1000.0,0.4
1.1474013940961578,1000.0,0.4
0.8888222665879064,1000.0,0.4
1.1972276694463124,1000.0,0.4
0.5428930929134216,1000.0,0.4
1.0801658933692777,1000.0,0.4
1.3305502646050704,1000.0,0.4
1.3885039921740812,1000.0,0.4
1.2168421264782694,1000.0,0.4
1.2474522511810928,1000.0,0.4
1.1517789657548338,1000.0,0.4
1.1207751821640815,1000.0,0.4
0.9999268059537704,1000.0,0.4
0.8939941872067523,1000.0,0.4
1.166910515709963,1000.0,0.4
1.0962528669400926,1000.0,0.4
1.093817488079091,1000.0,0.4
1.2218998157258705,1000.0,0.4
0.8370225725105216,1000.0,0.4
1.18889425045471,1000.0,0.4
1.1167021017505212,1000.0,0.4
1.0881657623601846,1000.0,0.4
1.2067781882895685,1000.0,0.4
1.1129534126952418,1000.0,0.4
0.9985046449309273,1000.0,0.4
1.079275861416678,1000.0,0.4
1.2728742005119862,1000.0,0.4
1.060429795995129,1000.0,0.4
1.0033420746798276,1000.0,0.4
0.6988934222845387,1000.0,0.4
1.1177499500817059,1000.0,0.4
1.0918827424643496,1000.0,0.4
1.2979247704903485,1000.0,0.4
1.1700088469888887,1000.0,0.4
1.0761791114813561,1000.0,0.4
1.0619969958627216,1000.0,0.4
0.9524385807257858,1000.0,0.4
1.3051884043451705,1000.0,0.4
0.9496621879264245,1000.0,0.4
1.2614278917126456,1000.0,0.4
1.0922453592217807,1000.0,0.4
1.1999293595220872,1000.0,0.4
1.0055407815187225,1000.0,0.4
1.0038107041096556,1000.0,0.4
1.0641582771050182,1000.0,0.4
1.1420494723993142,1000.0,0.4
1.1065097098552483,1000.0,0.4
1.1252611259070977,1000.0,0.4
0.9749721933759354,1000.0,0.4
1.0429339087411549,1000.0,0.4
1.1276955060042693,1000.0,0.4
1.124863159761101,1000.0,0.4
1.0278813441464478,1000.0,0.4
1.1276324530779858,1000.0,0.4
0.9324375301972208,1000.0,0.4
1.2943848073255557,1000.0,0.4
1.1400251404937332,1000.0,0.4
0.9189742670778781,1000.0,0.4
1.1376568167575825,1000.0,0.4
0.9549906876556875,1000.0,0.4
1.0818638296800918,1000.0,0.4
1.0094036591063207,1000.0,0.4
1.1274633255548006,1000.0,0.4
0.9292500762180297,1000.0,0.4
1.084603911487468,1000.0,0.4
1.0808281631213996,1000.0,0.4
1.113838752813631,1000.0,0.4
1.242557324794625,1000.0,0.4
1.0386024490309143,1000.0,0.4
0.978582948634782,1000.0,0.4
0.9437204060368853,1000.0,0.4
1.0908800817616622,1000.0,0.4
1.214735687510503,1000.0,0.4
0.8869502771852058,1000.0,0.4
0.7714702339438693,1000.0,0.4
0.9795379143117471,1000.0,0.4
1.0866121473822512,1000.0,0.4
0.783223280064124,1000.0,0.4
1.026420731402598,1000.0,0.4
1.036806356177056,1000.0,0.4
1.0565105337153031,1000.0,0.4
1.0974901357697557,1000.0,0.4
1.1933209396645108,1000.0,0.4
0.9651767384601821,1000.0,0.4
1.1417837309708678,1000.0,0.4
0.9977355538993523,1000.0,0.4
1.1818225341072053,1000.0,0.4
1.1193218157654543,1000.0,0.4
1.0214739666821269,1000.0,0.4
1.257674914898752,1000.0,0.4
1.1008596715537553,1000.0,0.4
1.124639972561254,1000.0,0.4
0.8692572170334604,1000.0,0.4
0.9764465628969108,1000.0,0.4
1.1577905895165286,1000.0,0.4
1.0056567904080822,1000.0,0.4
1.162168897703469,1000.0,0.4
1.1205396351582597,1000.0,0.4
1.1707451776319369,1000.0,0.4
1.25414920799749,1000.0,0.4
1.133427479001011,1000.0,0.4
1.238164966280313,1000.0,0.4
1.1705255574956799,1000.0,0.4
1.193796220226552,1000.0,0.4
0.8918373273998406,1000.0,0.4
1.0249407614554216,1000.0,0.4
0.715556013176852,1000.0,0.4
0.9801462776381115,1000.0,0.4
1.240342055306057,1000.0,0.4
1.1739775034620634,1000.0,0.4
1.2591199549525525,1000.0,0.4
1.094461381087941,1000.0,0.4
1.045190764363248,1000.0,0.4
1.2139304185192732,1000.0,0.4
1.024829683378805,1000.0,0.4
0.9887805997570658,1000.0,0.4
1.1590837769827111,1000.0,0.4
0.8894652996243592,1000.0,0.4
1.0953467363115443,1000.0,0.4
1.1524406275319734,1000.0,0.4
1.225658871416337,1000.0,0.4
1.0644283980754572,1000.0,0.4
1.2614526426535957,1000.0,0.4
1.010869602894239,1000.0,0.4
1.0228151448528073,1000.0,0.4
0.6867018788928202,1000.0,0.4
0.9231039634548597,1000.0,0.4
1.2545492311880213,1000.0,0.4
1.0092042742888032,1000.0,0.4
1.1833946201378192,1000.0,0.4
0.9865869502577239,1000.0,0.4
1.0279652909991182,1000.0,0.4
1.2085597930991199,1000.0,0.4
0.9727136085923683,1000.0,0.4
1.1743075262196097,1000.0,0.4
1.3006756116812872,1000.0,0.4
1.25640827342019,1000.0,0.4
0.8632214155676526,1000.0,0.4
1.281247887775935,1000.0,0.4
0.978606366880041,1000.0,0.4
0.9351534796090359,1000.0,0.4
1.114987971293523,1000.0,0.4
1.2121096283212833,1000.0,0.4
0.924719738553773,1000.0,0.4
1.2111388621135226,1000.0,0.4
0.5520444903948173,1000.0,0.4
1.3143582111902588,1000.0,0.4
1.0249075639626233,1000.0,0.4
1.1839892638791472,1000.0,0.4
0.9160883471401944,1000.0,0.4
1.2228803215785131,1000.0,0.4
1.002869180568839,1000.0,0.4
1.2602722027033653,1000.0,0.4
0.9181362178524698,1000.0,0.4
1.0413844682363316,1000.0,0.4
1.366359412547764,1000.0,0.4
1.1728661353223375,1000.0,0.4
1.1143133922329191,1000.0,0.4
0.9863479740128637,1000.0,0.4
1.0746288149924146,1000.0,0.4
1.0179004034977421,1000.0,0.4
1.1063281173515558,1000.0,0.4
1.1794086931270358,1000.0,0.4
1.1923202505665076,1000.0,0.4
1.0760087242470546,1000.0,0.4
1.094901339855447,1000.0,0.4
0.9024697924714058,1000.0,0.4
1.2141815272110597,1000.0,0.4
0.7456858226257771,1000.0,0.4
1.0694410782824182,1000.0,0.4
1.2570342965978634,1000.0,0.4
1.012758193306659,1000.0,0.4
1.127012274404496,1000.0,0.4
1.1962992808565693,1000.0,0.4
1.1605946236314464,1000.0,0.4
1.0166777011156132,1000.0,0.4
1.208507287969091,1000.0,0.4
0.8573613850502484,1000.0,0.4
1.0810237448993705,1000.0,0.4
0.952923214746365,1000.0,0.4
1.0872967909213607,1000.0,0.4
1.1297323157677275,1000.0,0.4
1.0792411441065186,1000.0,0.4
1.1005477055836936,1000.0,0.4
1.0557617857867072,1000.0,0.4
1.1928168991354908,1000.0,0.4
1.154659822647733,1000.0,0.4
1.1976386118921718,1000.0,0.4
0.9577096852636562,1000.0,0.4
1.0337187683388567,1000.0,0.4
0.949436530874152,1000.0,0.4
1.00091665925095,1000.0,0.4
0.9571599423765341,1000.0,0.4
1.0079994802799088,1000.0,0.4
1.0204836304246219,1000.0,0.4
0.9899180076829783,1000.0,0.4
1.1597411417079337,1000.0,0.4
1.180987833687936,1000.0,0.4
1.2548313263238355,1000.0,0.4
1.3401856019278664,1000.0,0.4
1.1499098904286544,1000.0,0.4
1.1069285961082418,1000.0,0.4
0.9988400280514255,1000.0,0.4
0.8884370413577849,1000.0,0.4
0.9278200191434516,1000.0,0.4
1.1464560434153979,1000.0,0.4
1.0300401373401085,1000.0,0.4
0.891737177722757,1000.0,0.4
1.192293785387634,1000.0,0.4
1.0523397705910449,1000.0,0.4
1.3030340622633323,1000.0,0.4
0.9005896811272562,1000.0,0.4
1.1746285442914446,1000.0,0.4
1.011394409367187,1000.0,0.4
1.2047316934414642,1000.0,0.4
1.2354310722580826,1000.0,0.4
1.2143976715536624,1000.0,0.4
1.2088244597671116,1000.0,0.4
1.2588493798166607,1000.0,0.4
1.1414942952270408,1000.0,0.4
1.2256797121875906,1000.0,0.4
1.0419040120187513,1000.0,0.4
0.8539464817646981,1000.0,0.4
1.0575548284877212,1000.0,0.4
1.1120747001214202,1000.0,0.4
1.0729840596784959,1000.0,0.4
1.2214645194273563,1000.0,0.4
0.8798915992519528,1000.0,0.4
1.1243372940505656,1000.0,0.4
0.9483153093983608,1000.0,0.4
1.0866099108276794,1000.0,0.4
0.8484926202670237,1000.0,0.4
0.9877666673611506,1000.0,0.4
0.8981696745395187,1000.0,0.4
1.2033934036646723,1000.0,0.4
0.7603920992745861,1000.0,0.4
0.890266011121645,1000.0,0.4
1.0511141177827388,1000.0,0.4
1.329702720262857,1000.0,0.4
1.399287311115924,1000.0,0.4
1.0032779276473363,1000.0,0.4
1.017082847495066,1000.0,0.4
1.4039950777673873,1000.0,0.4
1.1813817102937576,1000.0,0.4
1.0827681433139953,1000.0,0.4
1.161935723730702,1000.0,0.4
1.0682674767537348,1000.0,0.4
1.1024948181135983,1000.0,0.4
1.1424995943528284,1000.0,0.4
1.1428156768571094,1000.0,0.4
1.0267845787532746,1000.0,0.4
0.9748844889538529,1000.0,0.4
0.9610326865292317,1000.0,0.4
0.8876908013551594,1000.0,0.4
1.1008922436682684,1000.0,0.4
0.9660777093883824,1000.0,0.4
0.749234796537542,1000.0,0.4
1.0892171022342219,1000.0,0.4
1.160728630871283,1000.0,0.4
1.3041780778320726,1000.0,0.4
0.7706685405793128,1000.0,0.4
1.0539530753069482,1000.0,0.4
0.7262766969625846,1000.0,0.4
1.0172654677133661,1000.0,0.4
1.1505193555816524,1000.0,0.4
0.9190774846668203,1000.0,0.4
1.2926569733602888,1000.0,0.4
0.9939211739116551,1000.0,0.4
0.905034958515338,1000.0,0.4
1.1321184573238463,1000.0,0.4
1.186222637064023,1000.0,0.4
1.1570508646580469,1000.0,0.4
1.0701864475118685,1000.0,0.4
0.8612843001115625,1000.0,0.4
0.9518986482280576,1000.0,0.4
1.1428063379894655,1000.0,0.4
1.1297443634592381,1000.0,0.4
1.063591365266635,1000.0,0.4
1.028280633266689,1000.0,0.4
1.22946683896098,1000.0,0.4
0.9104460750279514,1000.0,0.4
1.1737353885433501,1000.0,0.4
0.7664825697222745,1000.0,0.4
1.2601275967590138,1000.0,0.4
0.8199304407710831,1000.0,0.4
0.9931858258186369,1000.0,0.4
1.1604038316414662,1000.0,0.4
0.8627344317641933,1000.0,0.4
1.1459466573618189,1000.0,0.4
1.1586843850108441,1000.0,0.4
1.1777769785153696,1000.0,0.4
1.232309203047411,1000.0,0.4
0.9364677090747842,1000.0,0.4
0.8491181380128959,1000.0,0.4
0.9231625379519598,1000.0,0.4
1.0543445691900553,1000.0,0.4
0.9864478845907757,1000.0,0.4
1.0605009247083619,1000.0,0.4
0.980836066708578,1000.0,0.4
0.8184801136110539,1000.0,0.4
1.0419056470369241,1000.0,0.4
1.0680201503011084,1000.0,0.4
0.9669811418004816,1000.0,0.4
0.9793165433008435,1000.0,0.4
1.1041787020739058,1000.0,0.4
0.8574740971825071,1000.0,0.4
1.115844776507144,1000.0,0.4
1.069118329885772,1000.0,0.4
0.9168306736504944,1000.0,0.4
1.0209517998128752,1000.0,0.4
1.2640264138767345,1000.0,0.4
0.9365526688107596,1000.0,0.4
0.8017195687897658,1000.0,0.4
0.9006434578414141,1000.0,0.4
0.684633747024689,1000.0,0.4
1.0384903928864184,1000.0,0.4
1.025372236822799,1000.0,0.4
1.0341487809079317,1000.0,0.4
0.9850550689457549,1000.0,0.4
1.2100675321050125,1000.0,0.4
0.9966831362699599,1000.0,0.4
0.9909081547656348,1000.0,0.4
1.0666819803647787,1000.0,0.4
0.9637888561563749,1000.0,0.4
1.050434734363906,1000.0,0.4
1.1633071645778479,1000.0,0.4
0.9839464621621619,1000.0,0.4
1.056514629409186,1000.0,0.4
1.1482859513036652,1000.0,0.4
1.104294917049837,1000.0,0.4
1.0348809017785805,1000.0,0.4
1.1694265104929398,1000.0,0.4
1.1380381141124736,1000.0,0.4
1.167546586098781,1000.0,0.4
0.8294850592092259,1000.0,0.4
1.0536217074572714,1000.0,0.4
0.962355663704692,1000.0,0.4
0.9341273232390782,1000.0,0.4
0.7202894783165256,1000.0,0.4
1.1190662912820728,1000.0,0.4
1.2270570615533267,1000.0,0.4
1.0910902378826246,1000.0,0.4
1.2053531887942006,1000.0,0.4
1.0062908273232247,1000.0,0.4
1.1400562149026559,1000.0,0.4
1.0378538568227327,1000.0,0.4
1.1723437982522413,1000.0,0.4
1.0550637683921058,1000.0,0.4
0.9820165290253294,1000.0,0.4
1.0787441699192728,1000.0,0.4
1.0756977278012245,1000.0,0.4
1.03322029300965,1000.0,0.4
0.9162086553555364,1000.0,0.4
0.8459130809102744,1000.0,0.4
1.130373145023432,1000.0,0.4
1.155062376355013,1000.0,0.4
1.0535998107039588,1000.0,0.4
0.9858793128467875,1000.0,0.4
0.8906712153964896,1000.0,0.4
1.3704975461513873,1000.0,0.4
1.0453519447356667,1000.0,0.4
0.6284955865177376,1000.0,0.4
1.060549416018848,1000.0,0.4
1.0108701260842115,1000.0,0.4
1.0578764289206635,1000.0,0.4
1.034569350506241,1000.0,0.4
0.8896348377692754,1000.0,0.4
1.16194134118999,1000.0,0.4
1.2703299236748238,1000.0,0.4
1.068910397417977,1000.0,0.4
1.12986981272093,1000.0,0.4
1.0951625459078036,1000.0,0.4
0.8232422993291346,1000.0,0.4
1.050274605797002,1000.0,0.4
1.1929317104092665,1000.0,0.4
0.829487899916713,1000.0,0.4
0.9208590872167922,1000.0,0.4
0.8118205451033325,1000.0,0.4
0.9347954358368823,1000.0,0.4
0.921301800806179,1000.0,0.4
0.83708732875587,1000.0,0.4
1.1655852888181124,1000.0,0.4
1.0289382931618996,1000.0,0.4
1.1613094142604619,1000.0,0.4
1.1175391708141376,1000.0,0.4
1.1826305368588335,1000.0,0.4
1.1946187314122092,1000.0,0.4
1.180466953659567,1000.0,0.4
1.058616086644052,1000.0,0.4
1.0461257302254896,1000.0,0.4
0.8373759873984403,1000.0,0.4
1.0622838805433976,1000.0,0.4
0.9516836117827265,1000.0,0.4
1.1023346783367567,1000.0,0.4
1.0444343989521785,1000.0,0.4
0.8877305306395692,1000.0,0.4
1.2533803521312359,1000.0,0.4
0.7713870023743,1000.0,0.4
1.0807833253628272,1000.0,0.4
1.093033425156098,1000.0,0.4
1.070536721148518,1000.0,0.4
1.3502335946636546,1000.0,0.4
1.1205187371055447,1000.0,0.4
1.0268244377567002,1000.0,0.4
1.269367367710978,1000.0,0.4
1.2958856602101583,1000.0,0.4
0.988429767560682,1000.0,0.4
0.8843394786436908,1000.0,0.4
0.9242775167990132,1000.0,0.4
0.8771990291680786,1000.0,0.4
1.0709169840814274,1000.0,0.4
0.9982383640526588,1000.0,0.4
0.9729583739742816,1000.0,0.4
0.9078477105888192,1000.0,0.4
1.044871406689231,1000.0,0.4
1.2089316342292473,1000.0,0.4
